"Date","Price (Open)"
"2021-11-02","4.484851110507673"
"2021-11-01","4.4257702987734335"
"2021-10-31","4.728840456480024"
"2021-10-30","4.640662558511023"
"2021-10-29","4.7633725866394325"
"2021-10-28","4.432051084458464"
"2021-10-27","4.629519794493575"
"2021-10-26","4.792367460654478"
"2021-10-25","3.5019962517655148"
"2021-10-24","3.69199169131209"
"2021-10-23","3.3391922527377313"
"2021-10-22","2.8575824797322156"
"2021-10-21","2.933921661584116"
"2021-10-20","2.7972268929242277"
"2021-10-19","2.7942128325510915"
"2021-10-18","2.869089510581346"
"2021-10-17","2.9069661904937405"
"2021-10-16","2.8993156494336976"
"2021-10-15","2.8874534160480136"
"2021-10-14","2.964399946465678"
"2021-10-13","2.6857460950481635"
"2021-10-12","2.695369867027114"
"2021-10-11","2.6994327710797696"
"2021-10-10","2.9052209520524843"
"2021-10-09","2.959726025480789"
"2021-10-08","2.8004186231300987"
"2021-10-07","2.7394987486800173"
"2021-10-06","2.9420821107676107"
"2021-10-05","2.8781444443052684"
"2021-10-04","2.8176362911514445"
"2021-10-03","2.591738570993511"
"2021-10-02","2.5230193904404903"
"2021-10-01","2.3220863855331766"
"2021-09-30","2.2887440783005157"
"2021-09-29","2.2998925988113323"
"2021-09-28","2.370378361539744"
"2021-09-27","2.5432115897524357"
"2021-09-26","2.3083926843183504"
"2021-09-25","2.428931348765366"
"2021-09-24","2.788789477340655"
"2021-09-23","2.451003893949215"
"2021-09-22","2.194104237767063"
"2021-09-21","2.4019795005981135"
"2021-09-20","3.038593933972365"
"2021-09-19","2.8810370766752076"
"2021-09-18","2.8038500663325605"
"2021-09-17","3.1029168862807124"
"2021-09-16","3.0154714703078733"
"2021-09-15","2.796787611063776"
"2021-09-14","2.355583295336835"
"2021-09-13","2.4237088419819877"
"2021-09-12","2.2685042144968723"
"2021-09-11","2.1409879264688736"
"2021-09-10","2.376746862080112"
"2021-09-09","2.003308070284756"
"2021-09-08","1.9847410523843863"
"2021-09-07","2.490504622905829"
"2021-09-06","2.479101822326763"
"2021-09-05","2.2714051782175178"
"2021-09-04","2.2079235591906086"
"2021-09-03","2.205493212536319"
"2021-09-02","2.315109781217278"
"2021-09-01","2.2321601682510046"
"2021-08-31","2.094348416309003"
"2021-08-30","2.10500052757581"
"2021-08-29","2.0922199839975537"
"2021-08-28","2.1789268195911142"
"2021-08-27","2.0508259632997037"
"2021-08-26","2.1966043592653093"
"2021-08-25","2.097737817295913"
"2021-08-24","2.3627988903732935"
"2021-08-23","2.447015611076979"
"2021-08-22","2.222288224103754"
"2021-08-21","2.270103055015374"
"2021-08-20","2.1505682879779564"
"2021-08-19","1.9151983909219772"
"2021-08-18","1.9208720351912028"
"2021-08-17","2.125139146280466"
"2021-08-16","2.219119628103061"
"2021-08-15","2.261383786200693"
"2021-08-14","2.3623349669110576"
"2021-08-13","2.031536560152437"
"2021-08-12","2.0380984666019137"
"2021-08-11","2.0686813912443087"
"2021-08-10","1.8749711493142338"
"2021-08-09","1.7569369149210032"
"2021-08-08","1.9147362595416062"
"2021-08-07","1.9245509265593295"
"2021-08-06","1.7701239862395453"
"2021-08-05","1.6238294408529386"
"2021-08-04","1.5680425595092344"
"2021-08-03","1.6224133201396496"
"2021-08-02","1.6593027430797358"
"2021-08-01","1.7125477175507697"
"2021-07-31","1.6986472965622572"
"2021-07-30","1.6219440123892077"
"2021-07-29","1.5364729619442714"
"2021-07-28","1.5633513826290453"
"2021-07-27","1.532745574814582"
"2021-07-26","1.5246766363489868"
"2021-07-25","1.5475908910606933"
"2021-07-24","1.6062451694263469"
"2021-07-23","1.5176830896269204"
"2021-07-22","1.4436056123584649"
"2021-07-21","1.2878471005227008"
"2021-07-20","1.3432553045934363"
"2021-07-19","1.4134138122738364"
"2021-07-18","1.4247121526757889"
"2021-07-17","1.4195326525254697"
"2021-07-16","1.511961518500274"
"2021-07-15","1.5977314429865626"
"2021-07-14","1.6013324038957977"
"2021-07-13","1.6795187614917"
"2021-07-12","1.7603827191676868"
"2021-07-11","1.7007565170770576"
"2021-07-10","1.7673176087986853"
"2021-07-09","1.730067027752617"
"2021-07-08","1.9407528422058973"
"2021-07-07","1.9659934184856402"
"2021-07-06","1.7981473300412603"
"2021-07-05","1.8311588796378409"
"2021-07-04","1.7577340658167648"
"2021-07-03","1.6597356144335298"
"2021-07-02","1.7017924341315867"
"2021-07-01","1.8153245224951515"
"2021-06-30","1.7856114608497382"
"2021-06-29","1.6093661457955275"
"2021-06-28","1.5891"
"2021-06-27","1.4860266572841774"
"2021-06-26","1.4454369711844748"
"2021-06-25","1.6794691741564154"
"2021-06-24","1.503982991539105"
"2021-06-23","1.4002724404440505"
"2021-06-22","1.4504967666031854"
"2021-06-21","1.9246333692069917"
"2021-06-20","1.858822468472918"
"2021-06-19","1.9189085668000738"
"2021-06-18","2.092877900016365"
"2021-06-17","2.0651003317240186"
"2021-06-16","2.2384310531016234"
"2021-06-15","2.278935922917985"
"2021-06-14","2.2074"
"2021-06-13","2.080414984842123"
"2021-06-12","2.155399443788109"
"2021-06-11","2.261102742302716"
"2021-06-10","2.5231380170608855"
"2021-06-09","2.3294337805627134"
"2021-06-08","2.143401461477569"
"2021-06-07","2.4517041616653077"
"2021-06-06","2.527076099966951"
"2021-06-05","2.6797536131841793"
"2021-06-04","2.5018560545218995"
"2021-06-03","2.3355459839712194"
"2021-06-02","2.04743063448394"
"2021-06-01","1.9628404976350988"
"2021-05-31","1.673058395816883"
"2021-05-30","1.7443896529294893"
"2021-05-29","1.590028310994309"
"2021-05-28","1.744678451181993"
"2021-05-27","1.894793553744546"
"2021-05-26","1.6147302068463611"
"2021-05-25","1.6263328931725358"
"2021-05-24","1.3262046861244474"
"2021-05-23","1.62743559467261"
"2021-05-22","1.851798951881005"
"2021-05-21","2.212842162546375"
"2021-05-20","1.9788692733087005"
"2021-05-19","3.494401936782535"
"2021-05-18","3.0890408520082446"
"2021-05-17","3.2749"
"2021-05-16","3.210420547513952"
"2021-05-15","3.681463211049777"
"2021-05-14","3.3603364969421627"
"2021-05-13","3.213200339685067"
"2021-05-12","3.317787144017492"
"2021-05-11","3.1013654701846516"
"2021-05-10","3.4457357505032196"
"2021-05-09","3.571432587930255"
"2021-05-08","3.6563182873396527"
"2021-05-07","3.242361217795413"
"2021-05-06","3.094870120194642"
"2021-05-05","2.835389718498505"
"2021-05-04","3.2479561522611022"
"2021-05-03","3.2745803166129335"
"2021-05-02","3.400253416865109"
"2021-05-01","3.3354875441875906"
"2021-04-30","3.0217074961796615"
"2021-04-29","3.0448348263815457"
"2021-04-28","3.1285034722144194"
"2021-04-27","2.7809355298149008"
"2021-04-26","2.383903611323117"
"2021-04-25","2.3727902331953734"
"2021-04-24","2.6478992094408844"
"2021-04-23","2.7661250473612866"
"2021-04-22","2.9007173227197622"
"2021-04-21","3.0280999317308908"
"2021-04-20","2.827535474167313"
"2021-04-19","3.2513520343876716"
"2021-04-18","3.7965484679964914"
"2021-04-17","3.9301003501432663"
"2021-04-16","4.049691433494615"
"2021-04-15","3.1713960549139"
"2021-04-14","3.1184098534868823"
"2021-04-13","3.032810068242693"
"2021-04-12","3.122581646921345"
"2021-04-11","2.961829531714705"
"2021-04-10","2.980786519137348"
"2021-04-09","3.073156472037387"
"2021-04-08","2.8868536501850546"
"2021-04-07","3.1708728027681485"
"2021-04-06","3.3183534443671476"
"2021-04-05","3.109104334922103"
"2021-04-04","2.921458284548659"
"2021-04-03","3.353977747466545"
"2021-04-02","3.3211253833178276"
"2021-04-01","3.130235508188211"
"2021-03-31","3.290517428052363"
"2021-03-30","3.515329275051808"
"2021-03-29","3.01847274103061"
"2021-03-28","3.1361356131641904"
"2021-03-27","2.6268366806086125"
"2021-03-26","2.3898135470964648"
"2021-03-25","2.52877541571138"
"2021-03-24","2.8771323065575842"
"2021-03-23","2.3613178054941346"
"2021-03-22","2.5954588901350593"
"2021-03-21","2.6903731309948355"
"2021-03-20","2.745348893147581"
"2021-03-19","2.599947542842478"
"2021-03-18","2.4353799155005613"
"2021-03-17","2.603652404130515"
"2021-03-16","2.2270584405283085"
"2021-03-15","2.1129509340957005"
"2021-03-14","2.379876428084268"
"2021-03-13","2.056688707749963"
"2021-03-12","2.171459672083369"
"2021-03-11","2.222897194261234"
"2021-03-10","2.4064892652041374"
"2021-03-09","2.3917129043046543"
"2021-03-08","2.2436509582942965"
"2021-03-07","2.0474502310816587"
"2021-03-06","2.0597360432081016"
"2021-03-05","2.0825873069504617"
"2021-03-04","2.2820697330131154"
"2021-03-03","2.52211442662339"
"2021-03-02","1.9989575152062269"
"2021-03-01","1.7654803391592913"
"2021-02-28","1.9629247691027407"
"2021-02-27","1.9228298367806194"
"2021-02-26","1.995989413479838"
"2021-02-25","2.1569236228748143"
"2021-02-24","2.132400792842165"
"2021-02-23","2.5797201279778155"
"2021-02-22","2.9101727621712254"
"2021-02-21","2.8956035752705334"
"2021-02-20","2.6309812760185305"
"2021-02-19","2.805556728808849"
"2021-02-18","2.789840237513044"
"2021-02-17","2.669770453423268"
"2021-02-16","2.729071335249586"
"2021-02-15","2.979571966003693"
"2021-02-14","3.2912363656013253"
"2021-02-13","3.3969535008390976"
"2021-02-12","3.5590692542354603"
"2021-02-11","3.0940543272120506"
"2021-02-10","3.1894899099443794"
"2021-02-09","3.071851687176382"
"2021-02-08","2.9891465668258435"
"2021-02-07","3.1383483547008035"
"2021-02-06","3.2756112634045866"
"2021-02-05","3.0311863243853137"
"2021-02-04","2.638464184169728"
"2021-02-03","2.504580184844066"
"2021-02-02","2.532651009804712"
"2021-02-01","2.52824972224871"
"2021-01-31","2.54246851230924"
"2021-01-30","2.0450726689836305"
"2021-01-29","2.063686598306195"
"2021-01-28","1.8188473181158746"
"2021-01-27","2.148902553611843"
"2021-01-26","2.0086319112603563"
"2021-01-25","2.255256095071516"
"2021-01-24","2.14296211837873"
"2021-01-23","1.9648031759529128"
"2021-01-22","1.6761884570622663"
"2021-01-21","1.6293249562110284"
"2021-01-20","1.3316898960228774"
"2021-01-19","1.6014731542761962"
"2021-01-18","1.6882840425281445"
"2021-01-17","1.1048834310961555"
"2021-01-16","1.1493325195778252"
"2021-01-15","0.7927012138741245"
"2021-01-14","0.6879048651656433"
"2021-01-13","0.6225145590986467"
"2021-01-12","0.6228607160578254"
"2021-01-11","0.7658"
"2021-01-10","0.7685871087784889"
