"Date","Price (Open)"
"2021-11-02","4325.910170126682"
"2021-11-01","4289.116418059316"
"2021-10-31","4326.211410957083"
"2021-10-30","4418.743173144251"
"2021-10-29","4287.491394138913"
"2021-10-28","3924.5026562637877"
"2021-10-27","4130.846966016663"
"2021-10-26","4221.425913182285"
"2021-10-25","4078.2853982942547"
"2021-10-24","4168.07779038904"
"2021-10-23","3971.0666555966513"
"2021-10-22","4053.8967178546163"
"2021-10-21","4129.931088294579"
"2021-10-20","3878.6654501160406"
"2021-10-19","3747.0771210268845"
"2021-10-18","3846.801550792381"
"2021-10-17","3828.579611692428"
"2021-10-16","3864.853616505998"
"2021-10-15","3777.7086695044927"
"2021-10-14","3606.847455893315"
"2021-10-13","3491.9896757374872"
"2021-10-12","3544.357241002166"
"2021-10-11","3417.523913666325"
"2021-10-10","3575.1462929179374"
"2021-10-09","3564.5812484015933"
"2021-10-08","3600.9214034386628"
"2021-10-07","3576.055647713919"
"2021-10-06","3517.1638529295715"
"2021-10-05","3386.491915310054"
"2021-10-04","3419.0471898211736"
"2021-10-03","3414.8904070590643"
"2021-10-02","3299.3772303198484"
"2021-10-01","3003.6771515264454"
"2021-09-30","2851.8318347553495"
"2021-09-29","2859.0278039540435"
"2021-09-28","2995.432159242428"
"2021-09-27","3060.63109466483"
"2021-09-26","2929.612364403996"
"2021-09-25","2931.9047985552725"
"2021-09-24","3156.010287995367"
"2021-09-23","3067.534362910551"
"2021-09-22","2766.2349156138744"
"2021-09-21","2996.3244393103164"
"2021-09-20","3328.0293583775906"
"2021-09-19","3420.3646312741557"
"2021-09-18","3397.1396617407677"
"2021-09-17","3571.09750756431"
"2021-09-16","3615.152932805557"
"2021-09-15","3409.731779865766"
"2021-09-14","3285.094113527855"
"2021-09-13","3409.7396239379814"
"2021-09-12","3267.2736208010065"
"2021-09-11","3208.5914143839386"
"2021-09-10","3428.0432584564446"
"2021-09-09","3515.0460187333138"
"2021-09-08","3433.1442262452097"
"2021-09-07","3931.603077850679"
"2021-09-06","3953.7056264347566"
"2021-09-05","3888.863962173424"
"2021-09-04","3940.0951014815055"
"2021-09-03","3788.5405710587147"
"2021-09-02","3794.7195897467127"
"2021-09-01","3418.2167354700987"
"2021-08-31","3272.732084533382"
"2021-08-30","3226.0478910766847"
"2021-08-29","3244.5291792383364"
"2021-08-28","3272.149091925845"
"2021-08-27","3127.2035885066643"
"2021-08-26","3227.5275061162674"
"2021-08-25","3172.003899522473"
"2021-08-24","3334.6675163265772"
"2021-08-23","3241.468326945921"
"2021-08-22","3238.975727161264"
"2021-08-21","3286.4057674005"
"2021-08-20","3184.6175602545336"
"2021-08-19","3027.6669861259033"
"2021-08-18","3011.54533729386"
"2021-08-17","3181.6397214308113"
"2021-08-16","3310.590647305232"
"2021-08-15","3264.7624737304736"
"2021-08-14","3323.9042796775802"
"2021-08-13","3035.6437458781425"
"2021-08-12","3193.494148882885"
"2021-08-11","3143.801473218401"
"2021-08-10","3164.3325814285"
"2021-08-09","3015.9836335405066"
"2021-08-08","3159.377296713766"
"2021-08-07","2892.63401120305"
"2021-08-06","2828.452629002961"
"2021-08-05","2727.390248171114"
"2021-08-04","2518.660591183946"
"2021-08-03","2609.186237197595"
"2021-08-02","2562.4851229666037"
"2021-08-01","2534.995817963611"
"2021-07-31","2467.9867725394893"
"2021-07-30","2381.1894064676153"
"2021-07-29","2300.320177135806"
"2021-07-28","2300.8228964983227"
"2021-07-27","2231.082844803199"
"2021-07-26","2192.044039051176"
"2021-07-25","2187.8735939390326"
"2021-07-24","2125.5493634787185"
"2021-07-23","2015.8029461059195"
"2021-07-22","1978.2363509872462"
"2021-07-21","1787.810257440743"
"2021-07-20","1818.0133535425325"
"2021-07-19","1893.3702705743171"
"2021-07-18","1898.9159397375759"
"2021-07-17","1877.5924207213404"
"2021-07-16","1915.4166248022175"
"2021-07-15","1994.052171949898"
"2021-07-14","1938.4907544346556"
"2021-07-13","2034.6787673289207"
"2021-07-12","2138.8985946038197"
"2021-07-11","2111.107928814711"
"2021-07-10","2143.2807065901243"
"2021-07-09","2117.4065836714512"
"2021-07-08","2315.932529393654"
"2021-07-07","2323.4804043995823"
"2021-07-06","2195.2193125551457"
"2021-07-05","2322.9937156129145"
"2021-07-04","2225.7934186990087"
"2021-07-03","2156.3658841611477"
"2021-07-02","2111.4970845852586"
"2021-07-01","2273.8534632748087"
"2021-06-30","2160.4964951357515"
"2021-06-29","2082.795829698903"
"2021-06-28","1984.7797370281157"
"2021-06-27","1829.9008636036042"
"2021-06-26","1813.0186143982728"
"2021-06-25","1989.0984270845627"
"2021-06-24","1968.3993364252153"
"2021-06-23","1874.9513404949494"
"2021-06-22","1891.0039634374937"
"2021-06-21","2243.5922118107437"
"2021-06-20","2172.798771662554"
"2021-06-19","2228.7040913690757"
"2021-06-18","2370.294265874906"
"2021-06-17","2367.8774418661587"
"2021-06-16","2544.0994466018055"
"2021-06-15","2589.7688282854992"
"2021-06-14","2510.3102162876066"
"2021-06-13","2371.603107639691"
"2021-06-12","2351.9240124356843"
"2021-06-11","2471.3475445951876"
"2021-06-10","2608.147610624445"
"2021-06-09","2515.752335535682"
"2021-06-08","2592.3964496387625"
"2021-06-07","2713.9628007630836"
"2021-06-06","2629.794347851926"
"2021-06-05","2687.96868077649"
"2021-06-04","2854.592783877204"
"2021-06-03","2704.886923416246"
"2021-06-02","2634.23056323704"
"2021-06-01","2710.8575387586043"
"2021-05-31","2384.9493436662688"
